"","Name","Address.x","origname","Agency.x","Address.y","City","State","Zip","Site ID","Site Name","Agency21","Agency.y","distance"
"897",NA,NA,NA,NA,"12936 Kingwood Drive, BAXTER, MN 56425","BAXTER","MN","56425","15980","Baxter - Kingwood Dr - Forestview","Department of Human Services","DHS",NA
"898",NA,NA,NA,NA,"8055 INDUSTRIAL PARK ROAD, BAXTER, MN 56425","BAXTER","MN","56425","15986","Baxter - Quality Enterprises I - 8055 Industrial - Creative Trans Svcs - Voc Svcs","Department of Human Services","DHS",NA
"899",NA,NA,NA,NA,"8053 INDUSTRIAL PARK ROAD, BAXTER, MN 56425","BAXTER","MN","56425","15985","Baxter - Quality Enterprises II - 8053 Industrial - MSOCS Admin office","Department of Human Services","DHS",NA
"900",NA,NA,NA,NA,"800 BEMIDJI AVENUE NORTH, BEMIDJI, MN 56601","BEMIDJI","MN","56601","15993","Bemidji - CBHH","Department of Human Services","DHS",NA
"901",NA,NA,NA,NA,"810 CLAUSEN AVENUE SW, BEMIDJI, MN 56601","BEMIDJI","MN","56601","15987","Bemidji - Clausen","Department of Human Services","DHS",NA
"902",NA,NA,NA,NA,"4301 RIDGE CIRCLE, BIG LAKE, MN 55309","BIG LAKE","MN","55309","15988","Big Lake - Ridge Circle - Ridge Place","Department of Human Services","DHS",NA
"903",NA,NA,NA,NA,"660 W. 92ND STREET, BLOOMINGTON, MN 55420","BLOOMINGTON","MN","55420","15990","Bloomington - 92nd St - Solstice Voc Svcs","Department of Human Services","DHS",NA
"904",NA,NA,NA,NA,"9741 Queen Road, BLOOMINGTON, MN 55420","BLOOMINGTON","MN","55420","15991","Bloomington - Queen Rd - Bloomington House","Department of Human Services","DHS",NA
"905",NA,NA,NA,NA,"10900 RUSSEL AVE S, BLOOMINGTON, MN 55420","BLOOMINGTON","MN","55420","15989","Bloomington - Russell Ave - Windfield","Department of Human Services","DHS",NA
"906",NA,NA,NA,NA,"1869 DANDELION LANE, BAXTER, MN 56425","BAXTER","MN","56425","15982","Brainerd - Dandelion - Baxter - Pine Street","Department of Human Services","DHS",NA
"907",NA,NA,NA,NA,"2415 HILLCREST DRIVE, BRAINERD, MN 56401","BRAINERD","MN","56401","16076","Brainerd - Hillcrest","Department of Human Services","DHS",NA
"908",NA,NA,NA,NA,"18732 MARYVILLE ROAD, BRAINERD, MN 56401","BRAINERD","MN","56401","16074","Brainerd - Maryville - Remmick","Department of Human Services","DHS",NA
"909",NA,NA,NA,NA,"20124 PICKERAL LAKE ROAD, BRAINERD, MN 56401","BRAINERD","MN","56401","16075","Brainerd - Pickeral Lake","Department of Human Services","DHS",NA
"910",NA,NA,NA,NA,"6300 DECATUR AVE. N., BROOKLYN PARK, MN 55428","BROOKLYN PARK","MN","55428","16077","Brooklyn Park - Decatur","Department of Human Services","DHS",NA
"911",NA,NA,NA,NA,"6332 VIRGINIA AVENUE N., BROOKLYN PARK, MN 55428","BROOKLYN PARK","MN","55428","16078","Brooklyn Park - Virginia - Little Brook","Department of Human Services","DHS",NA
"912",NA,NA,NA,NA,"300 TIMBERLAND DRIVE, BURNSVILLE, MN 55337","BURNSVILLE","MN","55337","16080","Burnsville - Timberland - Dakota Crisis","Department of Human Services","DHS",NA
"913",NA,NA,NA,NA,"245 10th Ave. S.W., Cambridge, MN 55008","Cambridge","MN","55008","16182","Cambridge - 10th Ave - East Central","Department of Human Services","DHS",NA
"914",NA,NA,NA,NA,"675 - 336th Ave. N.E., Cambridge, MN 55008","Cambridge","MN","55008","16885","Cambridge - 336th Ave - Broberg Lake","Department of Human Services","DHS",NA
"915",NA,NA,NA,NA,"140 Bucanan St., Unit 162 & 178, Cambridge, MN 55008","Cambridge","MN","55008","17035","Cambridge - Buchanan St - Cambridge Community Resources -Voc Svcs","Department of Human Services","DHS",NA
"916",NA,NA,NA,NA,"810 3RD STREET, CARLTON, MN 55718","CARLTON","MN","55718","17116","Carlton - 3rd St - CARE","Department of Human Services","DHS",NA
"917",NA,NA,NA,NA,"16421 65TH AVE NW, CASS LAKE, MN 56633","CASS LAKE","MN","56633","16081","Cass Lake - 65th AVE","Department of Human Services","DHS",NA
"918",NA,NA,NA,NA,"20512 UNIVERSITY AVE NE, EAST BETHEL, MN 55005","EAST BETHEL","MN","55005","16082","Cedar - East Bethel - University - Rose Garden","Department of Human Services","DHS",NA
"919",NA,NA,NA,NA,"1126 N. DIVISION STREET, CLARA CITY, MN 56222","CLARA CITY","MN","56222","16093","Clara City - Division","Department of Human Services","DHS",NA
"920",NA,NA,NA,NA,"1399 STEPHEN ROAD, CLOQUET, MN 55720","CLOQUET","MN","55720","16095","Cloquet - Stephen - Stephen Road","Department of Human Services","DHS",NA
"921",NA,NA,NA,NA,"2700 109TH LANE NW, COON RAPIDS, MN 55433","COON RAPIDS","MN","55433","16097","Coon Rapids - 109th Coon Rapids 1","Department of Human Services","DHS",NA
"922",NA,NA,NA,NA,"2702 109th Lane NW, COON RAPIDS, MN 55433","COON RAPIDS","MN","55433","16098","Coon Rapids - 109th Coon Rapids 2","Department of Human Services","DHS",NA
"923",NA,NA,NA,NA,"9237 EAST RIVER ROAD NW, COON RAPIDS, MN 55433","COON RAPIDS","MN","55433","16099","Coon Rapids - East River Rd - Metrotech Industries - Voc Svcs","Department of Human Services","DHS",NA
"924",NA,NA,NA,NA,"12097 ILEX ST. NW, COON RAPIDS, MN 55433","COON RAPIDS","MN","55433","16096","Coon Rapids - Ilex","Department of Human Services","DHS",NA
"925",NA,NA,NA,NA,"16321 Dayton River Road, Dayton, MN 55327","Dayton","MN","55327","17090","Dayton - Dayton River Rd","Department of Human Services","DHS",NA
"926",NA,NA,NA,NA,"5675 Birchway Rd, DULUTH, MN 55811","DULUTH","MN","55811","16086","Duluth - Birchway - Pike Lake","Department of Human Services","DHS",NA
"927",NA,NA,NA,NA,"7625 GOLDEN TRIANGLE DRIVE, EDEN PRAIRIE, MN 55344","EDEN PRAIRIE","MN","55344","16092","Eden Prairie - 7625 Golden Metro Res Tech Park - Voc Svcs","Department of Human Services","DHS",NA
"928",NA,NA,NA,NA,"18046 EVENER WAY, EDEN PRAIRIE, MN 55344","EDEN PRAIRIE","MN","55344","16083","Eden Prairie - Evener - TMP","Department of Human Services","DHS",NA
"929",NA,NA,NA,NA,"114 11TH AVE. SE, ELBOW LAKE, MN 56531","ELBOW LAKE","MN","56531","16089","Elbow Lake - 11th Ave - Elbow Lake SE","Department of Human Services","DHS",NA
"930",NA,NA,NA,NA,"1107 1ST STREET NE, ELBOW LAKE, MN 56531","ELBOW LAKE","MN","56531","16090","Elbow Lake - 1st Street NE - Elbow Lake NE","Department of Human Services","DHS",NA
"931",NA,NA,NA,NA,"1400 CANNON CIRCLE #9, FARIBAULT, MN 55021","FARIBAULT","MN","55021","16088","Faribault - Cannon - Faribault Community Resources","Department of Human Services","DHS",NA
"932",NA,NA,NA,NA,"1309 WINDSOR PLACE, FARIBAULT, MN 55021","FARIBAULT","MN","55021","16087","Faribault - Windsor Place","Department of Human Services","DHS",NA
"933",NA,NA,NA,NA,"1801 WEST ALCOTT, FERGUS FALLS, MN 56537","FERGUS FALLS","MN","56537","15997","Fergus Falls - Alcott - CBHH","Department of Human Services","DHS",NA
"934",NA,NA,NA,NA,"1024 CIRCLE LANE, FERGUS FALLS, MN 56537","FERGUS FALLS","MN","56537","16084","Fergus Falls - Circle","Department of Human Services","DHS",NA
"935",NA,NA,NA,NA,"229 W. GUSTAVUS, FERGUS FALLS, MN 56537","FERGUS FALLS","MN","56537","16100","Fergus Falls - Gustavus","Department of Human Services","DHS",NA
"936",NA,NA,NA,NA,"2440 STERLING HEIGHTS, FERGUS FALLS, MN 56537","FERGUS FALLS","MN","56537","16101","Fergus Falls - Sterling Heights - Fir Avenue","Department of Human Services","DHS",NA
"937",NA,NA,NA,NA,"1939 N.W. 7TH STREET, GRAND RAPIDS, MN 55744","GRAND RAPIDS","MN","55744","16102","Grand Rapids - NW 7th Street","Department of Human Services","DHS",NA
"938",NA,NA,NA,NA,"17635 JEFFERSON ST. NE, HAM LAKE, MN 55304","HAM LAKE","MN","55304","16103","Ham Lake - Jefferson","Department of Human Services","DHS",NA
"939",NA,NA,NA,NA,"2550 Voyageur Parkway, Apt. 108, Hastings, MN 55033","Hastings","MN","55033","17032","Hastings - Voyageur #108 - Eagle Point","Department of Human Services","DHS",NA
"940",NA,NA,NA,NA,"2550 Voyageur Parkway, Apt 310, Hastings, MN 55033","Hastings","MN","55033","17033","Hastings - Voyageur #310 - Eagle Point","Department of Human Services","DHS",NA
"941",NA,NA,NA,NA,"16839 750TH STREET, HAYFIELD, MN 55940","HAYFIELD","MN","55940","16104","Hayfield - 750th Street - Westfield","Department of Human Services","DHS",NA
"942",NA,NA,NA,NA,"4815 WEST ARROWHEAD RD, SUITE 200, HERMANTOWN, MN 55811","HERMANTOWN","MN","55811","16105","Hermantown - West Arrowhead","Department of Human Services","DHS",NA
"943",NA,NA,NA,NA,"25024 Lincoln Dr. N.E., ISANTI, MN 55040","ISANTI","MN","55040","16023","Isanti - Cambridge-Lincoln - Stratton Lake","Department of Human Services","DHS",NA
"944",NA,NA,NA,NA,"106 NW 1st Avenue, Kasson, MN 55944","Kasson","MN","55944","16147","Kasson - 106 1st Ave - Region 10","Department of Human Services","DHS",NA
"945",NA,NA,NA,NA,"39915 County Road 39, Laporte, MN 56461","Laporte","MN","56461","16148","Laporte - Cty Rd 39","Department of Human Services","DHS",NA
"946",NA,NA,NA,NA,"1701 COPE AVE. EAST, MAPLEWOOD, MN 55119","MAPLEWOOD","MN","55119","16847","Maplewood - Cope Ave - CSS Forensics Team","Department of Human Services","DHS",NA
"947",NA,NA,NA,NA,"405 1st Ave. SE, Medford, MN 55049","Medford","MN","55049","16151","Medford - 1st Ave.","Department of Human Services","DHS",NA
"948",NA,NA,NA,NA,"471 N. Arrowhead Lane, Moose Lake, MN 55767","Moose Lake","MN","55767","16189","Moose Lake - 471 Arrowhead Lane - Moose Tracks - Voc Svcs","Department of Human Services","DHS",NA
"949",NA,NA,NA,NA,"41 N. Arrowhead Lane Suite B, Moose Lake, MN 55767","Moose Lake","MN","55767","16188","Moose Lake - B Arrowhead Lane","Department of Human Services","DHS",NA
"950",NA,NA,NA,NA,"471 N. Arrowhead Lane, Moose Lake, MN 55767","Moose Lake","MN","55767","16187","Moose Lake - C Arrowhead Lane","Department of Human Services","DHS",NA
"951",NA,NA,NA,NA,"2406 Woodcrest Drive, Mounds View, MN 55112","Mounds View","MN","55112","16152","Mounds View - Woodcrest - Crestview","Department of Human Services","DHS",NA
"952",NA,NA,NA,NA,"5963 371st Street, North Branch, MN 55056","North Branch","MN","55056","16153","North Branch - 371st Street - Concord","Department of Human Services","DHS",NA
"953",NA,NA,NA,NA,"1880 AUSTIN ROAD, SUITE 2, OWATONNA, MN 56060","OWATONNA","MN","56060","17113","Owatonna - Austin Rd - Straight River Enterprises","Department of Human Services","DHS",NA
"954",NA,NA,NA,NA,"911 Pine Street, Park Rapids, MN 56470","Park Rapids","MN","56470","16155","Park Rapids - Pine","Department of Human Services","DHS",NA
"955",NA,NA,NA,NA,"12819 25th Avenue SW, Pillager, MN 56473","Pillager","MN","56473","16158","Pillager - 25th Ave - Sylvan","Department of Human Services","DHS",NA
"956",NA,NA,NA,NA,"118 E. 2nd Street, Pillager, MN 56473","Pillager","MN","56473","16156","Pillager - 2nd Street - Pillager Creek","Department of Human Services","DHS",NA
"957",NA,NA,NA,NA,"611 COUNTY RD. 13 SW, PINE ISLAND, MN 55963","PINE ISLAND","MN","55963","16022","Pine Island - County Rd 13","Department of Human Services","DHS",NA
"958",NA,NA,NA,NA,"121 MAPLEWOOD DRIVE, RANDALL, MN 56475","RANDALL","MN","56475","16016","Randall -Maplewood","Department of Human Services","DHS",NA
"959",NA,NA,NA,NA,"5035 140TH AVE. NE, RAYMOND, MN 56282","RAYMOND","MN","56282","16017","Raymond - 140th Ave - Chippewa Acres","Department of Human Services","DHS",NA
"960",NA,NA,NA,NA,"7532 STEVENS AVENUE S, RICHFIELD, MN 55423","RICHFIELD","MN","55423","16020","Richfield - Stevens Ave - South Stevens","Department of Human Services","DHS",NA
"961",NA,NA,NA,NA,"5502 22ND AVENUE NW, ROCHESTER, MN 55901","ROCHESTER","MN","55901","16015","Rochester - 22nd Ave - Hunter Hills","Department of Human Services","DHS",NA
"962",NA,NA,NA,NA,"1613 8TH AVENUE SE, ROCHESTER, MN 55904","ROCHESTER","MN","55904","16021","Rochester - 8th Ave - Greenhouse","Department of Human Services","DHS",NA
"963",NA,NA,NA,NA,"251 WOOD LAKE DRIVE, ROCHESTER, MN 55904","ROCHESTER","MN","55904","15998","Rochester - CBHH","Department of Human Services","DHS",NA
"964",NA,NA,NA,NA,"4243 KNOTTING HILL LN. NW, ROCHESTER, MN 55901","ROCHESTER","MN","55901","16014","Rochester - Knotting Hill","Department of Human Services","DHS",NA
"965",NA,NA,NA,NA,"1898 HURON AVE., ROSEVILLE, MN 55113","ROSEVILLE","MN","55113","16018","Roseville - Huron Ave - Woodcrest","Department of Human Services","DHS",NA
"966",NA,NA,NA,NA,"900 ARBOR WAY, SAUK RAPIDS, MN 56379","SAUK RAPIDS","MN","56379","16019","Sauk Rapids - Arbor Way","Department of Human Services","DHS",NA
"967",NA,NA,NA,NA,"345 Plato Blvd., St. Paul, MN 55101","St. Paul","MN","55101","16394","St. Paul - Plato","Department of Human Services","DHS",NA
"968",NA,NA,NA,NA,"1711 GAULT STREET, ST. PETER, MN 56082","ST. PETER","MN","56082","16003","St. Peter - Gault - Valley Enterprises","Department of Human Services","DHS",NA
"969",NA,NA,NA,NA,"1703 CSAH 15, ST. PETER, MN 56082","ST. PETER","MN","56082","15999","St. Peter - Hwy 15 - CCRP","Department of Human Services","DHS",NA
"970",NA,NA,NA,NA,"23963 LOYOLA ST. NE, STACY, MN 55079","STACY","MN","55079","16010","Stacy - Loyola","Department of Human Services","DHS",NA
"971",NA,NA,NA,NA,"30480 TRADER TRAIL, STAPLES, MN 56479","STAPLES","MN","56479","16012","Staples - Trader Trail","Department of Human Services","DHS",NA
"972",NA,NA,NA,NA,"3200 Labore Road, Suite 104, Vadnais Heights, MN 55110","Vadnais Heights","MN","55110","16171","Vadnais Heights - LaBore Rd - MSOCS Admin.","Department of Human Services","DHS",NA
"973",NA,NA,NA,NA,"4225 White Bear Parkway, Vadnais Heights, MN 55110","Vadnais Heights","MN","55110","17029","Vadnais Heights - White Bear Parkway - Aurora Products & Svcs - oc Svcs - Bldg LEAS128","Department of Human Services","DHS",NA
"974",NA,NA,NA,NA,"230 1st STREET S., SUITE 108, VIRGINIA, MN 55792","VIRGINIA","MN","55792","17114","Virginia - 1st St - Community Resources - RAVS Program","Department of Human Services","DHS",NA
"975",NA,NA,NA,NA,"1006 8TH ST. SO., VIRGINIA, MN 55792","VIRGINIA","MN","55792","16009","Virginia - 8th Street","Department of Human Services","DHS",NA
"976",NA,NA,NA,NA,"240 Shady Lane Drive, Wadena, MN 56482","Wadena","MN","56482","16181","Wadena - Shady Lane - MSHS","Department of Human Services","DHS",NA
"977",NA,NA,NA,NA,"1546 CHRISTENSEN AVE, WEST ST. PAUL, MN 55118","WEST ST. PAUL","MN","55118","16004","West St. Paul - Christensen","Department of Human Services","DHS",NA
"978",NA,NA,NA,NA,"5103 LONG AVENUE, WHITE BEAR LAKE, MN 55110","WHITE BEAR LAKE","MN","55110","16005","White Bear Lake - Long Ave - White Bear Lake","Department of Human Services","DHS",NA
"979",NA,NA,NA,NA,"1208 Olena Ave SE, WILLMAR, MN 56201","WILLMAR","MN","56201","16008","Willmar - 1208 Olena-MSHS","Department of Human Services","DHS",NA
"980",NA,NA,NA,NA,"1004 1st STREET S., WILLMAR, MN 56201","WILLMAR","MN","56201","17112","Willmar - 1s Street - NuVisions","Department of Human Services","DHS",NA
"981",NA,NA,NA,NA,"2200 23rd STREET NE, WILLMAR, MN 56201","WILLMAR","MN","56201","17115","Willmar - 23rd St - WAVES","Department of Human Services","DHS",NA
"982",NA,NA,NA,NA,"1021 LAKELAND DR. NE, WILLMAR, MN 56201","WILLMAR","MN","56201","16007","Willmar - Lakeland I","Department of Human Services","DHS",NA
"983",NA,NA,NA,NA,"913 LAKELAND DR. NE, WILLMAR, MN 56201","WILLMAR","MN","56201","16000","Willmar - Lakeland II","Department of Human Services","DHS",NA
"984",NA,NA,NA,NA,"208 TERRACE DRIVE SW, WILLMAR, MN 56201","WILLMAR","MN","56201","16002","Willmar - Terrace","Department of Human Services","DHS",NA
"985",NA,NA,NA,NA,"100 Freeman Drive, Building 104, St. Peter, MN 56082","St. Peter","MN","56082","7021","ST. PETER","Department of Human Services","DHS",NA
"986",NA,NA,NA,NA,"4777 Hwy 53, Saginaw, MN 55811","Saginaw","MN","55811","17098","Duluth Committal Shelter (4001)","Department of Veterans Affairs","MDVA",NA
"987",NA,NA,NA,NA,"4777 Hwy 53, Saginaw, MN 55779","Saginaw","MN","55779","17095","Duluth Entry Gate Lighting","Department of Veterans Affairs","MDVA",NA
"988",NA,NA,NA,NA,"4777 Hwy 53, Saginaw, MN 55811","Saginaw","MN","55811","17083","Duluth Facilities","Department of Veterans Affairs","MDVA",NA
"989",NA,NA,NA,NA,"4777 Hwy 53, Saginaw, MN 55779","Saginaw","MN","55779","17096","Duluth Irrigation","Department of Veterans Affairs","MDVA",NA
"990",NA,NA,NA,NA,"6301 Wynne Creek Dr., Biwabik, MN 55708","Biwabik","MN","55708","12601","Burnt Onion Maint. Giants Ridge","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"991",NA,NA,NA,NA,"1005 DISCOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16623","CHILDREN PLAY AREA-MINI GOLF","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"992",NA,NA,NA,NA,"730 S Broadway, Gilbert, MN 55741","Gilbert","MN","55741","15527","Dcare/Anthem","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"993",NA,NA,NA,NA,"6325 County RD. 138, Biwabik, MN 55708","Biwabik","MN","55708","15932","Driving Range Storage","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"994",NA,NA,NA,NA,"6329 Wynne Creek Drive, Biwabik, MN 55708","Biwabik","MN","55708","15466","Event Center","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"995",NA,NA,NA,NA,"6325 Wynne Creek Drive, PO Box 190, Biwabik, MN 55708","Biwabik","MN","55708","12069","Giant's Ridge","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"996",NA,NA,NA,NA,"Wynne Creek Drive, biwabik, MN 55708","biwabik","MN","55708","12604","Giants Ridge Ski Rental","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"997",NA,NA,NA,NA,"6325 County RD. 138, Biwabik, MN 55705","Biwabik","MN","55705","15925","Golf Maint. Legend","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"998",NA,NA,NA,NA,"6325 County RD 138, Biwabik, MN 55708","Biwabik","MN","55708","15942","Hotel Parking Lot Lights","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"999",NA,NA,NA,NA,"County RD 138, Biwabik, MN 55708","Biwabik","MN","55708","15941","HWY 135-138 Entrance Sign","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1000",NA,NA,NA,NA,"1005 DISCOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16617","IRON MINER MEMORIAL RD.","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1001",NA,NA,NA,NA,"6325 County RD 138, Biwabik, MN 55708","Biwabik","MN","55708","15944","Legend Cart Building","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1002",NA,NA,NA,NA,"County RD. 138, BIWABIK, MN 55708","BIWABIK","MN","55708","15929","Legend GC Pond","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1003",NA,NA,NA,NA,"6325 County RD 138, Biwabik, MN 55708","Biwabik","MN","55708","15946","Legend Lake Pumps","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1004",NA,NA,NA,NA,"6301, Biwabik, MN 55708","Biwabik","MN","55708","15943","Legend Storage","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1005",NA,NA,NA,NA,"6325 County RD 138, Biwabik, MN 55708","Biwabik","MN","55708","15945","Lgend Cart Barn","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1006",NA,NA,NA,NA,"1005 DISCOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16611","MDC AMPHITHEATER","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1007",NA,NA,NA,NA,"1005 DISCOVERY DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16613","MDC CONTROL BUILDING","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1008",NA,NA,NA,NA,"1005 DISCOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16615","MDC ENERGY BUILDING","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1009",NA,NA,NA,NA,"1005 DISCOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16616","MDC ENTRACE SIGN","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1010",NA,NA,NA,NA,"1005 DICOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16609","MDC GLEN LOC. BOARDING HOUSE","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1011",NA,NA,NA,NA,"1005 DISCOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16607","MDC GLEN LOC. COLD STORAGE","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
"1012",NA,NA,NA,NA,"1005 DISCOVERY CENTER DR., CHISHOLM, MN 55719","CHISHOLM","MN","55719","16606","MDC GLEN LOC. R-R STATION","Iron Range Resources and Rehabilitation Board (IRRRB)","IRRRB",NA
