Loc ID,Location Name,Service Address,City,State,ZIP,Inv #,Invoice Date,Service Date,Material Category,Equipment,Size,QTY,Charge Type,Frequency / PO #,Perm/Temp,Tonnage,Subtotal,Tax,Total
2.23536E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8121781,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.49
2.23536E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8121781,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-21.94
2.23536E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8121781,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-1.61
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8121782,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8121782,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-0.33
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8121782,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,3.71
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8121782,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,2.92
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8121782,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.44
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8121782,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-11
2.23538E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8121782,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-1.77
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8121783,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8121783,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,9.13
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8121783,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,7.87
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8121783,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,15.31
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8121783,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,12.12
2.2354E+11,MN Dot Highway Helper Shop,1912 E 66Th St,Richfield,MN,55423-2706,8121783,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-25.8
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-0.3
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,7.67
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,6.35
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.61
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,0.49
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-19.68
2.23541E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8121784,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-1.61
2.14785E+11,MN Ang 133Rd Aw-Rolloff,614 Militia Dr,Minneapolis,MN,55111,8122209,8/1/2019,7/3/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,7.82
2.14785E+11,MN Ang 133Rd Aw-Rolloff,614 Militia Dr,Minneapolis,MN,55111,8122209,8/1/2019,7/16/2019,Yard Waste,Open Top,20 Yards,1,Rolloff Haul,On Call,Permanent,0,0,0,150
2.14785E+11,MN Ang 133Rd Aw-Rolloff,614 Militia Dr,Minneapolis,MN,55111,8122209,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,27.87
2.14785E+11,MN Ang 133Rd Aw-Rolloff,614 Militia Dr,Minneapolis,MN,55111,8122209,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,24.22
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8122444,8/1/2019,7/12/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,0
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8122444,8/1/2019,7/15/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8122444,8/1/2019,7/29/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,Weekly x1 Every Other Week (Even),Permanent,0,0,0,250
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8122444,8/1/2019,7/29/2019,Trash,Open Top,20 Yards,0.94,Rolloff Disposal,,Permanent,0.94,0,0,56.4
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8122444,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,91.19
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8122444,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,78.62
2.23533E+11,MN Dot Hastings Truck Station,951 21St St E,Hastings,MN,55033-4030,8122444,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,112.41
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/11/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,0
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/15/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/18/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/22/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/25/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/25/2019,Trash,Open Top,20 Yards,0.97,Rolloff Disposal,,Permanent,0.97,0,0,58.2
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/25/2019,Not Applicable,Not Applicable,Not Applicable,1,Rolloff Rental,,Temporary,0,0,0,50
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/29/2019,Trash,Open Top,20 Yards,1,Rolloff Haul,,Permanent,0,0,0,250
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,7/29/2019,Trash,Open Top,20 Yards,0.95,Rolloff Disposal,,Permanent,0.95,0,0,57
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,226.44
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,195.23
2.23537E+11,MN Dot- Medota Truck Station,2229 Pilot Knob Rd,Mendota,MN,55120,8122445,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,279.13
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8122447,8/1/2019,7/12/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,0
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8122447,8/1/2019,7/15/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8122447,8/1/2019,7/29/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8122447,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,68.66
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8122447,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,59.2
2.23537E+11,MN Dot Chaska Truck Station,4725 Chaska Blvd,Chaska,MN,55318-9415,8122447,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,84.64
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,7/11/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,0
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,7/15/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,7/22/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,7/25/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,7/29/2019,Not Applicable,Not Applicable,Not Applicable,1,Delivery,,Permanent,0,0,0,185
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Delivery,,Permanent,0,0,0,214.08
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,137.32
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Surcharge,,Permanent,0,0,0,118.4
2.23538E+11,MN Dot Eden Prairie Truck Stat,7333 Bryant Lake Dr,Eden Prairie,MN,55344-3503,8122448,8/1/2019,8/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Surcharge,,Permanent,0,0,0,169.28
2.13526E+11,City Of New Hope-Public Works,5500 International Pkwy,New Hope,MN,55428-3606,8306173,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,53.76
2.13526E+11,City Of New Hope-Public Works,5500 International Pkwy,New Hope,MN,55428-3606,8306173,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,42.5
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8306663,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8306663,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,22.46
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8306663,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,4.08
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8306663,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,22.88
2.1941E+11,MN Army Anoka Nga,408 E Main St,Anoka,MN,55303-2531,8306663,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,28.53
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8306664,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8306664,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,33.32
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8306664,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,7.98
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8306664,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,6.88
2.19422E+11,MN Army Arden Hills Public Works,1341 W Hwy 96,Arden Hills,MN,55112,8306664,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,10.69
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8306665,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8306665,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,193.77
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8306665,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,49.74
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8306665,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,17.64
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8306665,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,58.08
2.19423E+11,MN Army Arden Hills Fms,4843 Hamline Ave N,Arden Hills,MN,55112-5733,8306665,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,62.15
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8306666,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8306666,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,98.21
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8306666,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,24.87
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8306666,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,8.91
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8306666,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,29.12
2.19426E+11,MN Army Arden Hills Readiness,4761 Hamline Ave N,Arden Hills,MN,55112-5718,8306666,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,31.5
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8306667,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8306667,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,25.8
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8306667,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,22.24
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8306667,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,41.3
2.19431E+11,MN Army Brooklyn Park Nga,5500 85Th Ave N,Brooklyn Park,MN,55443-1826,8306667,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,32.65
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8306668,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8306668,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,25.8
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8306668,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,15.22
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8306668,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,35.36
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8306668,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,41.3
2.19432E+11,MN Army Minneapolis Nga,1025 Broadway St Ne,Minneapolis,MN,55413-2427,8306668,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,32.65
2.19433E+11,MN Army Stillwater Readiness C,350 Maryknoll Dr North,Stillwater,MN,55082,8306669,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19433E+11,MN Army Stillwater Readiness C,350 Maryknoll Dr North,Stillwater,MN,55082,8306669,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,64.85
2.19433E+11,MN Army Stillwater Readiness C,350 Maryknoll Dr North,Stillwater,MN,55082,8306669,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,24.87
2.19433E+11,MN Army Stillwater Readiness C,350 Maryknoll Dr North,Stillwater,MN,55082,8306669,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,8.91
2.19433E+11,MN Army Stillwater Readiness C,350 Maryknoll Dr North,Stillwater,MN,55082,8306669,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,29.12
2.19433E+11,MN Army Stillwater Readiness C,350 Maryknoll Dr North,Stillwater,MN,55082,8306669,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,31.5
2.19433E+11,MN Army St Paul East Nga,1530 Maryland Ave East,Saint Paul,MN,55106,8306670,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19433E+11,MN Army St Paul East Nga,1530 Maryland Ave East,Saint Paul,MN,55106,8306670,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,81.1
2.19433E+11,MN Army St Paul East Nga,1530 Maryland Ave East,Saint Paul,MN,55106,8306670,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,20.42
2.19433E+11,MN Army St Paul East Nga,1530 Maryland Ave East,Saint Paul,MN,55106,8306670,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,3.9
2.19433E+11,MN Army St Paul East Nga,1530 Maryland Ave East,Saint Paul,MN,55106,8306670,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,20.96
2.19433E+11,MN Army St Paul East Nga,1530 Maryland Ave East,Saint Paul,MN,55106,8306670,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,26.01
2.19434E+11,MN Army St Paul Aasf1,206 Airport Rd,Saint Paul,MN,55107-1006,8306671,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.19434E+11,MN Army St Paul Aasf1,206 Airport Rd,Saint Paul,MN,55107-1006,8306671,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,193.77
2.19434E+11,MN Army St Paul Aasf1,206 Airport Rd,Saint Paul,MN,55107-1006,8306671,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,49.74
2.19434E+11,MN Army St Paul Aasf1,206 Airport Rd,Saint Paul,MN,55107-1006,8306671,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,8.91
2.19434E+11,MN Army St Paul Aasf1,206 Airport Rd,Saint Paul,MN,55107-1006,8306671,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,50.56
2.19434E+11,MN Army St Paul Aasf1,206 Airport Rd,Saint Paul,MN,55107-1006,8306671,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,62.15
2.23525E+11,MN Dot Waters Edge,1500 County Road B2 W,Roseville,MN,55113-3174,8306981,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,5
2.23525E+11,MN Dot Waters Edge,1500 County Road B2 W,Roseville,MN,55113-3174,8306981,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,280.47
2.23525E+11,MN Dot Waters Edge,1500 County Road B2 W,Roseville,MN,55113-3174,8306981,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,72.32
2.23525E+11,MN Dot Waters Edge,1500 County Road B2 W,Roseville,MN,55113-3174,8306981,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,72.32
2.23525E+11,MN Dot Waters Edge,1500 County Road B2 W,Roseville,MN,55113-3174,8306981,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,124.7
2.23525E+11,MN Dot Waters Edge,1500 County Road B2 W,Roseville,MN,55113-3174,8306981,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,0,Taxes - Fees,,Permanent,0,0,0,89.98
2.23525E+11,MN Dot Waters Edge,1500 County Road B2 W,Roseville,MN,55113-3174,8306981,7/31/2019,7/1/2019,Not Applicable,Not Applicable,Not Applicable,1,Taxes - Fees,,Permanent,0,0,0,-159.39
